IR1_190627_x,IR1_190627_y,IR2_190627_x,IR2_190627_y
1430.019,0.06321494,1430.019,0.04519891
1430.501,0.06612109,1430.501,0.04718814
1430.983,0.06890368,1430.983,0.04918753
1431.466,0.071494,1431.466,0.05117207
1431.948,0.0738351,1431.948,0.05311282
1432.43,0.07589009,1432.43,0.05497352
1432.912,0.07765888,1432.912,0.05673056
1433.394,0.07919217,1433.394,0.05840168
1433.876,0.0805938,1433.876,0.06007503
1434.358,0.08201135,1434.358,0.06192604
1434.84,0.08361056,1434.84,0.06421255
1435.323,0.08552369,1435.323,0.06721298
1435.805,0.08775878,1435.805,0.07106151
1436.287,0.09011351,1436.287,0.0755134
1436.769,0.09220955,1436.769,0.07988656
1437.251,0.09369946,1437.251,0.08341076
1437.733,0.09446342,1437.733,0.08569947
1438.215,0.09459664,1438.215,0.08683938
1438.698,0.09426237,1438.698,0.08713959
1439.18,0.09358168,1439.18,0.08689236
1439.662,0.09260511,1439.662,0.08628108
1440.144,0.09133614,1440.144,0.08538783
1440.626,0.08976658,1440.626,0.08423317
1441.108,0.0879076,1441.108,0.08281916
1441.59,0.08580648,1441.59,0.08116401
1442.073,0.08354529,1442.073,0.07932022
1442.555,0.08122509,1442.555,0.07737409
1443.037,0.07894917,1443.037,0.07543026
1443.519,0.07681219,1443.519,0.07359136
1444.001,0.07490114,1444.001,0.07194436
1444.483,0.07330503,1444.483,0.07055991
1444.965,0.07212678,1444.965,0.06950369
1445.448,0.07149189,1445.448,0.06885736
1445.93,0.07154502,1445.93,0.0687336
1446.412,0.07242478,1446.412,0.06927491
1446.894,0.07420975,1446.894,0.07061725
1447.376,0.07684739,1447.376,0.07281862
1447.858,0.08011865,1447.858,0.07579539
1448.34,0.08369781,1448.34,0.07933509
1448.823,0.08729549,1448.823,0.08320802
1449.305,0.09078375,1449.305,0.08729513
1449.787,0.09421585,1449.787,0.09163277
1450.269,0.09774837,1450.269,0.09635811
1450.751,0.1015327,1450.751,0.1016016
1451.233,0.1056219,1451.233,0.1073785
1451.715,0.1099239,1451.715,0.1135177
1452.197,0.1142145,1452.197,0.1196654
1452.68,0.1182152,1452.68,0.1253811
1453.162,0.1216975,1453.162,0.1302878
1453.644,0.1245539,1453.644,0.1341873
1454.126,0.1267937,1454.126,0.1370806
1454.608,0.1284713,1454.608,0.1390948
1455.09,0.1295702,1455.09,0.1403634
1455.572,0.1298655,1455.572,0.1408932
1456.055,0.1288144,1456.055,0.1404503
1456.537,0.1256669,1456.537,0.1385893
1457.019,0.1200587,1457.019,0.1350603
1457.501,0.1127048,1457.501,0.1303846
1457.983,0.1050673,1457.983,0.1256343
1458.465,0.09823354,1458.465,0.1215373
1458.947,0.09249423,1458.947,0.1182047
1459.43,0.08770464,1459.43,0.1154674
1459.912,0.08365503,1459.912,0.1131571
1460.394,0.08020289,1460.394,0.1111841
1460.876,0.07727123,1460.876,0.1095234
1461.358,0.07481753,1461.358,0.108187
1461.84,0.07281227,1461.84,0.1072065
1462.322,0.07123466,1462.322,0.1066253
1462.804,0.07007734,1462.804,0.1064921
1463.287,0.06934747,1463.287,0.1068403
1463.769,0.06905045,1463.769,0.1076421
1464.251,0.06914823,1464.251,0.108744
1464.733,0.06951166,1464.733,0.1098428
1465.215,0.06991898,1465.215,0.1105722
1465.697,0.0701278,1465.697,0.1106667
1466.179,0.0699665,1466.179,0.1100561
1466.662,0.06937364,1466.662,0.1088295
1467.144,0.06837978,1467.144,0.1071463
1467.626,0.06707,1467.626,0.1051754
1468.108,0.06555152,1468.108,0.1030724
1468.59,0.06393056,1468.59,0.1009723
1469.072,0.06229364,1469.072,0.0989828
1469.554,0.06069373,1469.554,0.09717446
1470.036,0.05914222,1470.036,0.09556974
1470.519,0.05760716,1470.519,0.09413049
1471.001,0.05602035,1471.001,0.09274222
1471.483,0.05429974,1471.483,0.09120788
1471.965,0.05239616,1471.965,0.08928857
1472.447,0.05034497,1472.447,0.08683465
1472.929,0.04826631,1472.929,0.08392748
1473.411,0.04628147,1473.411,0.08083253
1473.894,0.04443532,1473.894,0.07777994
1474.376,0.04270445,1474.376,0.07484028
1474.858,0.04105802,1474.858,0.0719758
1475.34,0.03949931,1475.34,0.06914081
1475.822,0.03806988,1475.822,0.06634011
1476.304,0.03682422,1476.304,0.06363212
1476.786,0.03579258,1476.786,0.06109237
1477.269,0.03496029,1477.269,0.05876764
1477.751,0.03427416,1477.751,0.05665305
1478.233,0.0336705,1478.233,0.05470344
1478.715,0.03310061,1478.715,0.05286138
1479.197,0.03254264,1479.197,0.05108183
1479.679,0.03199541,1479.679,0.04934329
1480.161,0.03146176,1480.161,0.04764644
1480.644,0.03092838,1480.644,0.04600242
1481.126,0.03035471,1481.126,0.04441763
1481.608,0.02968019,1481.608,0.04288428
1482.09,0.02885197,1482.09,0.04138381
1482.572,0.02785226,1482.572,0.03990099
1483.054,0.02670848,1483.054,0.03843701
1483.536,0.02548123,1483.536,0.03700981
1484.019,0.02424199,1484.019,0.03564559
1484.501,0.02305326,1484.501,0.03436471
1484.983,0.02195515,1484.983,0.03317109
1485.465,0.02096108,1485.465,0.03204777
1485.947,0.02006061,1485.947,0.03096389
1486.429,0.01923255,1486.429,0.02989449
1486.911,0.01846279,1486.911,0.02884758
1487.393,0.01776094,1487.393,0.02788667
1487.876,0.01716375,1487.876,0.02713127
1488.358,0.01671953,1488.358,0.02672254
1488.84,0.01645329,1488.84,0.02674812
1489.322,0.01632863,1489.322,0.0271495
1489.804,0.01623737,1489.804,0.02768762
1490.286,0.01604713,1490.286,0.02805198
1490.768,0.01567648,1490.768,0.0280505
1491.251,0.01512957,1491.251,0.02769196
1491.733,0.01446572,1491.733,0.02711032
1492.215,0.0137522,1492.215,0.02645405
1492.697,0.01303671,1492.697,0.02583056
1493.179,0.01234571,1493.179,0.02530221
1493.661,0.01169332,1493.661,0.02490506
1494.143,0.01109371,1494.143,0.02466943
1494.625,0.010571,1494.625,0.02463555
1495.108,0.01016467,1495.108,0.02485818
1495.59,0.009922522,1495.59,0.02539115
1496.072,0.009879302,1496.072,0.02624619
1496.554,0.01002566,1496.554,0.02734393
1497.036,0.01029449,1497.036,0.02850594
1497.518,0.01058557,1497.518,0.02952294
1498,0.01081368,1498,0.0302537
1498.483,0.01093911,1498.483,0.03067036
1498.965,0.01096392,1498.965,0.03083261
1499.447,0.01090775,1499.447,0.03083126
1499.929,0.01078644,1499.929,0.03074166
1500.411,0.01060258,1500.411,0.03060295
1500.893,0.01034861,1500.893,0.03041822
1501.375,0.0100166,1501.375,0.03016913
1501.858,0.009605844,1501.858,0.02983404
1502.34,0.009126065,1502.34,0.02940117
1502.822,0.008595747,1502.822,0.02887484
1503.304,0.008037283,1503.304,0.02827588
1503.786,0.007473974,1503.786,0.02764076
1504.268,0.006931898,1504.268,0.02702512
1504.75,0.006449918,1504.75,0.02651962
1505.233,0.006105719,1505.233,0.02628765
1505.715,0.006054141,1505.715,0.0266204
1506.197,0.006527677,1506.197,0.02792172
1506.679,0.007658571,1506.679,0.03033826
1507.161,0.009148128,1507.161,0.03308591
1507.643,0.01038075,1507.643,0.03487447
1508.125,0.01101907,1508.125,0.03531916
1508.608,0.01113766,1508.608,0.03488754
1509.09,0.01094356,1509.09,0.0340859
1509.572,0.01060753,1509.572,0.03320421
1510.054,0.01023967,1510.054,0.03238257
1510.536,0.009902759,1510.536,0.03168707
1511.018,0.009618886,1511.018,0.03114123
1511.5,0.009373997,1511.5,0.03073174
1511.982,0.009125524,1511.982,0.03041114
1512.465,0.008822377,1512.465,0.03011181
1512.947,0.008429568,1512.947,0.02976899
1513.429,0.00794923,1513.429,0.02934392
1513.911,0.007427492,1513.911,0.02883795
1514.393,0.006951358,1514.393,0.02829267
1514.875,0.006633239,1514.875,0.02778259
1515.357,0.006582204,1515.357,0.02739333
1515.84,0.006848142,1515.84,0.02718097
1516.322,0.007353144,1516.322,0.02711325
1516.804,0.007868517,1516.804,0.02704109
1517.286,0.008114247,1517.286,0.02676648
1517.768,0.007924327,1517.768,0.02617298
1518.25,0.007322882,1518.25,0.02528866
1518.732,0.006468919,1518.732,0.02424465
1519.214,0.005572831,1519.214,0.02321486
1519.697,0.004855165,1519.697,0.02239385
1520.179,0.004534458,1520.179,0.02199345
1520.661,0.00478082,1520.661,0.02219325
1521.143,0.00558931,1521.143,0.02298517
1521.625,0.00666436,1521.625,0.02401939
1522.107,0.007551614,1522.107,0.02476581
1522.589,0.007966509,1522.589,0.02493089
1523.072,0.00792652,1523.072,0.02459046
1523.554,0.007612339,1523.554,0.02398693
1524.036,0.007213615,1524.036,0.02334536
1524.518,0.006867834,1524.518,0.02281881
1525,0.006655007,1525,0.02249021
1525.482,0.006602657,1525.482,0.0223749
1525.964,0.006689327,1525.964,0.02241931
1526.447,0.006854976,1526.447,0.02251492
1526.929,0.007024291,1526.929,0.02253621
1527.411,0.007132432,1527.411,0.02238516
1527.893,0.007139337,1527.893,0.02201489
1528.375,0.007029948,1528.375,0.02142422
1528.857,0.006808559,1528.857,0.02064105
1529.339,0.006493773,1529.339,0.01970709
1529.822,0.00611785,1529.822,0.01866945
1530.304,0.005726538,1530.304,0.01757952
1530.786,0.005381436,1530.786,0.01649693
1531.268,0.005161623,1531.268,0.0155016
1531.75,0.005161053,1531.75,0.01470863
1532.232,0.005467426,1532.232,0.01427266
1532.714,0.006102963,1532.714,0.01434194
1533.197,0.006940551,1533.197,0.01492976
1533.679,0.007694826,1533.679,0.01579381
1534.161,0.008077012,1534.161,0.01653114
1534.643,0.007977612,1534.643,0.01685229
1535.125,0.007472121,1535.125,0.01670613
1535.607,0.00670494,1535.607,0.01619
1536.089,0.005802724,1536.089,0.01543111
1536.571,0.004855567,1536.571,0.01453609
1537.054,0.003934276,1537.054,0.01358951
1537.536,0.00311878,1537.536,0.0126731
1538.018,0.002530948,1538.018,0.01189396
1538.5,0.00236694,1538.5,0.01141862
1538.982,0.00289624,1538.982,0.01150006
1539.464,0.004340809,1539.464,0.0124215
1539.946,0.006563198,1539.946,0.01422675
1540.429,0.008859134,1540.429,0.01638068
1540.911,0.01039924,1540.911,0.01804075
1541.393,0.01090228,1541.393,0.01882423
1541.875,0.0106297,1541.875,0.01893081
1542.357,0.009976121,1542.357,0.01872427
1542.839,0.00923727,1542.839,0.01847959
1543.321,0.008582972,1543.321,0.01834937
1543.803,0.008085486,1543.803,0.01838089
1544.286,0.007741877,1544.286,0.01852921
1544.768,0.007495212,1544.768,0.01868681
1545.25,0.007268296,1545.25,0.0187406
1545.732,0.007002673,1545.732,0.01862842
1546.214,0.006681251,1546.214,0.018355
1546.696,0.006326346,1546.696,0.01797278
1547.178,0.005987888,1547.178,0.01755888
1547.661,0.005730534,1547.661,0.01719915
1548.143,0.005622673,1548.143,0.01697865
1548.625,0.00571744,1548.625,0.01696432
1549.107,0.006022995,1549.107,0.01717261
1549.589,0.006475107,1549.589,0.01753529
1550.071,0.006945096,1550.071,0.01790762
1550.553,0.007298183,1550.553,0.01813675
1551.036,0.007460963,1551.036,0.01814438
1551.518,0.007445188,1551.518,0.01795307
1552,0.007325208,1552,0.01765574
1552.482,0.007199433,1552.482,0.01736996
1552.964,0.007158672,1552.964,0.01720001
1553.446,0.007256571,1553.446,0.01720346
1553.928,0.007485031,1553.928,0.01735965
1554.411,0.00776758,1554.411,0.01755968
1554.893,0.007989256,1554.893,0.01764466
1555.375,0.008053181,1555.375,0.01747995
1555.857,0.007927094,1555.857,0.01701697
1556.339,0.007661337,1556.339,0.01631469
1556.821,0.007396316,1556.821,0.01554899
1557.303,0.007391665,1557.303,0.01506936
1557.786,0.008068607,1557.786,0.01552639
1558.268,0.009885641,1558.268,0.01784185
1558.75,0.01265014,1558.75,0.02215992
1559.232,0.01489108,1559.232,0.02628237
1559.714,0.01536942,1559.714,0.02789829
1560.196,0.01444585,1560.196,0.02735384
1560.678,0.01298447,1560.678,0.02592175
1561.161,0.01149782,1561.161,0.02435503
1561.643,0.01018804,1561.643,0.02294227
1562.125,0.009123832,1562.125,0.02177629
1562.607,0.008332283,1562.607,0.02089068
1563.089,0.007825771,1563.089,0.02030636
1563.571,0.007598008,1563.571,0.02003563
1564.053,0.007605696,1564.053,0.02006179
1564.535,0.007754661,1564.535,0.02031539
1565.018,0.00791444,1565.018,0.02067233
1565.5,0.007963235,1565.5,0.0209904
1565.982,0.00783569,1565.982,0.02116458
1566.464,0.007542308,1566.464,0.02116045
1566.946,0.007157291,1566.946,0.02101335
1567.428,0.006796308,1567.428,0.02080999
1567.91,0.006596366,1567.91,0.02066871
1568.393,0.006687241,1568.393,0.0207133
1568.875,0.007132837,1568.875,0.02101846
1569.357,0.007850299,1569.357,0.02152898
1569.839,0.008593888,1569.839,0.02203451
1570.321,0.009083669,1570.321,0.02228745
1570.803,0.009176182,1570.803,0.02216721
1571.285,0.008901881,1571.285,0.02171184
1571.767,0.008380922,1571.767,0.02103804
1572.25,0.007740696,1572.25,0.02026629
1572.732,0.007082821,1572.732,0.01949654
1573.214,0.006485903,1573.214,0.01881305
1573.696,0.006021517,1573.696,0.01830185
1574.178,0.005769884,1574.178,0.01806583
1574.66,0.005825961,1574.66,0.01823104
1575.142,0.006277599,1575.142,0.018915
1575.625,0.007134386,1575.625,0.02012995
1576.107,0.008238059,1576.107,0.02165333
1576.589,0.009277008,1576.589,0.02305179
1577.071,0.009969408,1577.071,0.02395286
1577.553,0.0102317,1577.553,0.0242772
1578.035,0.01016036,1578.035,0.02418166
1578.517,0.009915471,1578.517,0.02388449
1579,0.009641177,1579,0.02356527
1579.482,0.009441378,1579.482,0.02334763
1579.964,0.009379482,1579.964,0.02330844
1580.446,0.009480457,1580.446,0.02348506
1580.928,0.009733233,1580.928,0.02387706
1581.41,0.01009697,1581.41,0.02444815
1581.892,0.01051828,1581.892,0.02513844
1582.375,0.01095325,1582.375,0.02588594
1582.857,0.01138515,1582.857,0.02664756
1583.339,0.01182766,1583.339,0.02740971
1583.821,0.01231357,1583.821,0.02818387
1584.303,0.01287572,1584.303,0.02899204
1584.785,0.01353033,1584.785,0.02985211
1585.267,0.01427003,1585.267,0.03077075
1585.75,0.01507005,1585.75,0.03174584
1586.232,0.01590282,1586.232,0.03277558
1586.714,0.01675282,1586.714,0.03386804
1587.196,0.01762361,1587.196,0.0350434
1587.678,0.01853512,1587.678,0.03632942
1588.16,0.01951408,1588.16,0.0377512
1588.642,0.02058365,1588.642,0.03932171
1589.124,0.02175615,1589.124,0.04103661
1589.607,0.02303314,1589.607,0.04287894
1590.089,0.02441051,1590.089,0.04482904
1590.571,0.02588489,1590.571,0.04687599
1591.053,0.02745778,1591.053,0.04902298
1591.535,0.02913541,1591.535,0.05128619
1592.017,0.03092692,1592.017,0.05368936
1592.499,0.03284376,1592.499,0.05625858
1592.982,0.03490093,1592.982,0.05901933
1593.464,0.03711807,1593.464,0.06199452
1593.946,0.039516,1593.946,0.06519848
1594.428,0.04210678,1594.428,0.06862698
1594.91,0.04487849,1594.91,0.07224376
1595.392,0.04778468,1595.392,0.07597426
1595.874,0.0507459,1595.874,0.07971328
1596.356,0.05366844,1596.356,0.08335018
1596.839,0.05647264,1596.839,0.08680106
1597.321,0.05911625,1597.321,0.09003066
1597.803,0.06159968,1597.803,0.0930532
1598.285,0.06395099,1598.285,0.09591213
1598.767,0.06619924,1598.767,0.09864959
1599.249,0.06834817,1599.249,0.1012804
1599.731,0.07036412,1599.731,0.1037794
1600.214,0.0721819,1600.214,0.1060887
1600.696,0.0737277,1600.696,0.1081383
1601.178,0.07494681,1601.178,0.10987
1601.66,0.07582229,1601.66,0.1112492
1602.142,0.0763726,1602.142,0.112259
1602.624,0.0766331,1602.624,0.1128832
1603.106,0.07663365,1603.106,0.1130942
1603.589,0.07638734,1603.589,0.1128589
1604.071,0.07589624,1604.071,0.1121596
1604.553,0.07516745,1604.553,0.1110165
1605.035,0.07422583,1605.035,0.1094935
1605.517,0.07311514,1605.517,0.1076827
1605.999,0.0718857,1605.999,0.1056759
1606.481,0.0705771,1606.481,0.1035376
1606.964,0.06920414,1606.964,0.1012912
1607.446,0.06775305,1607.446,0.09892342
1607.928,0.06619287,1607.928,0.09640753
1608.41,0.06449517,1608.41,0.09373256
1608.892,0.06265417,1608.892,0.09092183
1609.374,0.06069217,1609.374,0.08802798
1609.856,0.05865123,1609.856,0.08511111
1610.339,0.05657567,1610.339,0.0822163
1610.821,0.05449935,1610.821,0.07936596
1611.303,0.05244244,1611.303,0.0765674
1611.785,0.05041588,1611.785,0.07382682
1612.267,0.04842838,1612.267,0.07115979
1612.749,0.04649196,1612.749,0.0685919
1613.231,0.04462307,1613.231,0.06615247
1613.713,0.04284058,1613.713,0.06386442
1614.196,0.04116318,1614.196,0.06173846
1614.678,0.03960644,1614.678,0.05976823
1615.16,0.03817783,1615.16,0.05792852
1615.642,0.03686804,1615.642,0.05617471
1616.124,0.0356416,1616.124,0.05445296
1616.606,0.03444017,1616.606,0.05272312
1617.088,0.03321172,1617.088,0.05098349
1617.571,0.03194252,1617.571,0.04926435
1618.053,0.03065806,1618.053,0.04759501
1618.535,0.02939543,1618.535,0.04598514
1619.017,0.02818405,1619.017,0.04443084
1619.499,0.02704204,1619.499,0.04292923
1619.981,0.02598193,1619.981,0.04148875
1620.463,0.02501775,1620.463,0.04013439
1620.945,0.0241694,1620.945,0.0389091
1621.428,0.02346282,1621.428,0.03786958
1621.91,0.02292072,1621.91,0.03706942
1622.392,0.02254183,1622.392,0.03652501
1622.874,0.02227483,1622.874,0.036174
1623.356,0.02201576,1623.356,0.03587095
1623.838,0.0216488,1623.838,0.03545525
1624.32,0.02110614,1624.32,0.03484352
1624.803,0.0203907,1624.803,0.03405622
1625.285,0.01955615,1625.285,0.03317592
1625.767,0.01867463,1625.767,0.03229519
1626.249,0.01781603,1626.249,0.03148624
1626.731,0.01703654,1626.731,0.0307885
1627.213,0.01636912,1627.213,0.03020195
1627.695,0.01581305,1627.695,0.02968664
1628.177,0.01533228,1628.177,0.02917783
1628.66,0.01487168,1628.66,0.0286167
1629.142,0.01438571,1629.142,0.02797833
1629.624,0.01385851,1629.624,0.02727601
1630.106,0.01330404,1630.106,0.02654213
1630.588,0.0127501,1630.588,0.02580749
1631.07,0.01222308,1631.07,0.02508774
1631.552,0.01173679,1631.552,0.02438289
1632.035,0.01129182,1632.035,0.02368286
1632.517,0.01088193,1632.517,0.02297962
1632.999,0.01050772,1632.999,0.02228229
1633.481,0.01019537,1633.481,0.0216363
1633.963,0.01001688,1633.963,0.02114528
1634.445,0.01009894,1634.445,0.02098654
1634.927,0.01058692,1634.927,0.02137775
1635.41,0.01151918,1635.41,0.02242113
1635.892,0.01267115,1635.892,0.02386439
1636.374,0.01361689,1636.374,0.02513489
1636.856,0.01405121,1636.856,0.02579286
1637.338,0.01397114,1637.338,0.0258134
1637.82,0.01355744,1637.82,0.02541522
1638.302,0.01300656,1638.302,0.02482527
1638.785,0.01245901,1638.785,0.02419077
1639.267,0.01199024,1639.267,0.02358286
1639.749,0.0116196,1639.749,0.02301871
1640.231,0.01132049,1640.231,0.02248362
1640.713,0.0110361,1640.713,0.02194964
1641.195,0.0107017,1641.195,0.02139136
1641.677,0.01026779,1641.677,0.02079685
1642.16,0.009715003,1642.16,0.02017042
1642.642,0.00905853,1642.642,0.01952919
1643.124,0.008340423,1643.124,0.01889832
1643.606,0.007622792,1643.606,0.01830959
1644.088,0.006983715,1644.088,0.01780698
1644.57,0.006521925,1644.57,0.01746084
1645.052,0.006365885,1645.052,0.01738707
1645.535,0.006670652,1645.535,0.01775176
1646.017,0.007561054,1646.017,0.01871286
1646.499,0.008985256,1646.499,0.02023484
1646.981,0.01057592,1646.981,0.02188887
1647.463,0.01178503,1647.463,0.02302014
1647.945,0.01226544,1647.945,0.02326093
1648.427,0.01203323,1648.427,0.02270924
1648.909,0.01129747,1648.909,0.02166287
1649.392,0.01026854,1649.392,0.0203823
1649.874,0.009094192,1649.874,0.01903715
1650.356,0.007877459,1650.356,0.01774002
1650.838,0.006721698,1650.838,0.01659974
1651.32,0.005794396,1651.32,0.01578079
1651.802,0.005410555,1651.802,0.01557402
1652.284,0.006075611,1652.284,0.01641661
1652.767,0.00820419,1652.767,0.01859049
1653.249,0.01129308,1653.249,0.02142558
1653.731,0.0137966,1653.731,0.02338015
1654.213,0.01474164,1654.213,0.02378011
1654.695,0.01440619,1654.695,0.02316578
1655.177,0.01343173,1655.177,0.02220759
1655.659,0.01225808,1655.659,0.02126096
1656.141,0.011105,1656.141,0.02045183
1656.624,0.01006998,1656.624,0.01980012
1657.106,0.009191783,1657.106,0.01928433
1657.588,0.0084793,1657.588,0.01886758
1658.07,0.007922809,1658.07,0.01850929
1658.552,0.007500471,1658.552,0.01817365
1659.034,0.00718589,1659.034,0.01783778
1659.516,0.006959674,1659.516,0.01749886
1659.999,0.006819633,1659.999,0.01718033
1660.481,0.006786312,1660.481,0.01693338
1660.963,0.006898872,1660.963,0.01683159
1661.445,0.00719374,1661.445,0.01695126
1661.927,0.007667003,1661.927,0.01732831
1662.409,0.008235762,1662.409,0.01790396
1662.891,0.008740555,1662.891,0.01850628
1663.374,0.009016648,1663.374,0.01892275
